Status, Date, Latitude, Longitude, Count
1, 13-Mar, 42.242, -73.527, 1
1, 13-Mar, 42.38, -73.384, 1
1, 13-Mar, 42.426, -73.343, 1
1, 13-Mar, 42.61, -73.281, 1
1, 13-Mar, 42.41, -73.24, 1
1, 13-Mar, 42.549, -73.219, 1
1, 13-Mar, 42.441, -73.219, 1
1, 13-Mar, 42.395, -73.178, 1
1, 13-Mar, 42.38, -73.178, 1
1, 13-Mar, 42.165, -73.137, 1
1, 13-Mar, 42.932, -72.932, 1
1, 13-Mar, 42.134, -72.604, 1
1, 13-Mar, 42.119, -72.604, 2
1, 13-Mar, 42.104, -72.604, 1
1, 13-Mar, 42.441, -72.029, 1
1, 13-Mar, 42.334, -71.947, 1
1, 13-Mar, 42.318, -71.906, 1
1, 13-Mar, 42.395, -71.886, 1
1, 13-Mar, 42.196, -71.865, 1
1, 13-Mar, 42.303, -71.804, 2
1, 13-Mar, 42.472, -71.783, 1
1, 13-Mar, 42.656, -71.64, 1
1, 13-Mar, 42.549, -71.619, 2
1, 13-Mar, 42.503, -71.619, 1
1, 13-Mar, 42.625, -71.599, 1
1, 13-Mar, 42.963, -71.558, 1
1, 13-Mar, 42.963, -71.537, 2
1, 13-Mar, 42.518, -71.537, 1
1, 13-Mar, 42.426, -71.537, 1
1, 13-Mar, 42.595, -71.517, 1
1, 13-Mar, 42.288, -71.517, 1
1, 13-Mar, 42.687, -71.496, 1
1, 13-Mar, 42.579, -71.496, 1
1, 13-Mar, 42.702, -71.455, 1
1, 13-Mar, 42.61, -71.455, 1
1, 13-Mar, 42.318, -71.455, 1
1, 13-Mar, 42.625, -71.434, 1
1, 13-Mar, 42.61, -71.434, 1
1, 13-Mar, 42.579, -71.434, 1
1, 13-Mar, 42.641, -71.414, 1
1, 13-Mar, 42.595, -71.414, 1
1, 13-Mar, 42.579, -71.414, 1
1, 13-Mar, 42.549, -71.414, 1
1, 13-Mar, 42.518, -71.414, 1
1, 13-Mar, 42.702, -71.393, 1
1, 13-Mar, 42.549, -71.393, 1
1, 13-Mar, 42.61, -71.373, 1
1, 13-Mar, 42.564, -71.373, 1
1, 13-Mar, 42.549, -71.373, 1
1, 13-Mar, 42.518, -71.373, 1
1, 13-Mar, 42.395, -71.373, 1
1, 13-Mar, 42.318, -71.373, 1
1, 13-Mar, 42.196, -71.373, 1
1, 13-Mar, 42.18, -71.373, 1
1, 13-Mar, 42.088, -71.373, 1
1, 13-Mar, 42.579, -71.352, 1
1, 13-Mar, 42.564, -71.352, 4
1, 13-Mar, 42.549, -71.352, 1
1, 13-Mar, 42.134, -71.352, 1
1, 13-Mar, 42.671, -71.332, 1
1, 13-Mar, 42.61, -71.332, 1
1, 13-Mar, 42.595, -71.332, 1
1, 13-Mar, 42.579, -71.332, 1
1, 13-Mar, 42.564, -71.332, 4
1, 13-Mar, 42.549, -71.332, 1
1, 13-Mar, 42.518, -71.332, 1
1, 13-Mar, 42.119, -71.332, 1
1, 13-Mar, 42.088, -71.332, 1
1, 13-Mar, 42.61, -71.311, 1
1, 13-Mar, 42.595, -71.311, 1
1, 13-Mar, 42.579, -71.311, 2
1, 13-Mar, 42.441, -71.311, 1
1, 13-Mar, 42.364, -71.311, 1
1, 13-Mar, 42.119, -71.311, 1
1, 13-Mar, 42.088, -71.311, 2
1, 13-Mar, 42.564, -71.291, 2
1, 13-Mar, 42.549, -71.291, 1
1, 13-Mar, 42.518, -71.291, 1
1, 13-Mar, 42.119, -71.291, 5
1, 13-Mar, 42.104, -71.291, 3
1, 13-Mar, 42.088, -71.291, 1
1, 13-Mar, 42.073, -71.291, 1
1, 13-Mar, 42.027, -71.291, 1
1, 13-Mar, 42.61, -71.27, 1
1, 13-Mar, 42.487, -71.27, 1
1, 13-Mar, 42.441, -71.27, 1
1, 13-Mar, 42.134, -71.27, 1
1, 13-Mar, 42.119, -71.27, 2
1, 13-Mar, 42.073, -71.27, 1
1, 13-Mar, 42.917, -71.25, 1
1, 13-Mar, 42.702, -71.25, 2
1, 13-Mar, 42.641, -71.25, 1
1, 13-Mar, 42.61, -71.25, 1
1, 13-Mar, 42.564, -71.25, 2
1, 13-Mar, 42.549, -71.25, 1
1, 13-Mar, 42.533, -71.25, 1
1, 13-Mar, 42.457, -71.25, 1
1, 13-Mar, 42.165, -71.25, 1
1, 13-Mar, 42.134, -71.25, 1
1, 13-Mar, 42.119, -71.25, 4
1, 13-Mar, 41.751, -71.25, 1
1, 13-Mar, 41.689, -71.25, 1
1, 13-Mar, 42.717, -71.229, 3
1, 13-Mar, 42.579, -71.229, 1
1, 13-Mar, 42.549, -71.229, 1
1, 13-Mar, 42.349, -71.229, 1
1, 13-Mar, 42.134, -71.229, 1
1, 13-Mar, 41.766, -71.229, 1
1, 13-Mar, 42.595, -71.209, 1
1, 13-Mar, 42.549, -71.209, 1
1, 13-Mar, 42.533, -71.209, 1
1, 13-Mar, 42.441, -71.209, 1
1, 13-Mar, 42.15, -71.209, 1
1, 13-Mar, 42.503, -71.188, 1
1, 13-Mar, 42.257, -71.188, 1
1, 13-Mar, 42.15, -71.188, 1
1, 13-Mar, 42.104, -71.188, 1
1, 13-Mar, 42.088, -71.188, 1
1, 13-Mar, 42.073, -71.188, 1
1, 13-Mar, 41.474, -71.188, 2
1, 13-Mar, 42.779, -71.168, 1
1, 13-Mar, 42.564, -71.168, 1
1, 13-Mar, 42.426, -71.168, 2
1, 13-Mar, 42.303, -71.168, 1
1, 13-Mar, 42.15, -71.168, 1
1, 13-Mar, 42.104, -71.168, 1
1, 13-Mar, 42.395, -71.147, 1
1, 13-Mar, 42.364, -71.147, 1
1, 13-Mar, 42.334, -71.147, 1
1, 13-Mar, 42.318, -71.147, 1
1, 13-Mar, 42.395, -71.127, 1
1, 13-Mar, 42.38, -71.127, 1
1, 13-Mar, 42.364, -71.127, 3
1, 13-Mar, 42.349, -71.127, 1
1, 13-Mar, 41.781, -71.127, 1
1, 13-Mar, 42.687, -71.106, 1
1, 13-Mar, 42.579, -71.106, 1
1, 13-Mar, 42.364, -71.106, 1
1, 13-Mar, 42.349, -71.106, 1
1, 13-Mar, 42.196, -71.106, 1
1, 13-Mar, 42.426, -71.086, 1
1, 13-Mar, 42.395, -71.086, 1
1, 13-Mar, 42.38, -71.086, 4
1, 13-Mar, 42.288, -71.086, 1
1, 13-Mar, 42.426, -71.065, 1
1, 13-Mar, 42.41, -71.065, 1
1, 13-Mar, 42.364, -71.065, 1
1, 13-Mar, 42.318, -71.065, 1
1, 13-Mar, 42.364, -71.045, 1
1, 13-Mar, 41.843, -71.045, 1
1, 13-Mar, 42.457, -71.024, 1
1, 13-Mar, 42.349, -71.024, 1
1, 13-Mar, 41.873, -71.004, 1
1, 13-Mar, 42.717, -70.983, 2
1, 13-Mar, 42.687, -70.983, 1
1, 13-Mar, 41.904, -70.963, 1
1, 13-Mar, 42.487, -70.942, 4
1, 13-Mar, 41.889, -70.942, 1
1, 13-Mar, 41.873, -70.942, 1
1, 13-Mar, 42.518, -70.901, 1
1, 13-Mar, 41.965, -70.798, 1
1, 13-Mar, 41.919, -70.778, 1
1, 13-Mar, 41.72, -70.142, 1
1, 14-Mar, 42.38, -73.384, 2
1, 14-Mar, 42.364, -73.384, 1
1, 14-Mar, 42.61, -73.301, 1
1, 14-Mar, 42.549, -73.219, 1
1, 14-Mar, 42.134, -72.604, 1
1, 14-Mar, 42.119, -72.604, 2
1, 14-Mar, 42.104, -72.604, 1
1, 14-Mar, 42.334, -71.947, 1
1, 14-Mar, 42.318, -71.927, 2
1, 14-Mar, 42.303, -71.927, 1
1, 14-Mar, 42.318, -71.906, 1
1, 14-Mar, 42.395, -71.886, 1
1, 14-Mar, 42.303, -71.845, 1
1, 14-Mar, 42.334, -71.824, 1
1, 14-Mar, 42.303, -71.804, 4
1, 14-Mar, 42.472, -71.783, 1
1, 14-Mar, 42.595, -71.64, 1
1, 14-Mar, 42.625, -71.599, 1
1, 14-Mar, 42.625, -71.578, 1
1, 14-Mar, 42.963, -71.558, 1
1, 14-Mar, 42.963, -71.537, 2
1, 14-Mar, 42.687, -71.537, 1
1, 14-Mar, 42.518, -71.537, 1
1, 14-Mar, 42.595, -71.517, 1
1, 14-Mar, 42.503, -71.517, 1
1, 14-Mar, 42.318, -71.517, 1
1, 14-Mar, 42.671, -71.496, 1
1, 14-Mar, 41.628, -71.475, 1
1, 14-Mar, 42.61, -71.455, 1
1, 14-Mar, 42.625, -71.434, 1
1, 14-Mar, 42.61, -71.434, 1
1, 14-Mar, 42.579, -71.434, 2
1, 14-Mar, 42.549, -71.434, 1
1, 14-Mar, 42.564, -71.414, 1
1, 14-Mar, 42.549, -71.414, 2
1, 14-Mar, 42.472, -71.414, 1
1, 14-Mar, 42.364, -71.414, 2
1, 14-Mar, 42.15, -71.414, 1
1, 14-Mar, 42.472, -71.393, 1
1, 14-Mar, 42.457, -71.393, 1
1, 14-Mar, 42.441, -71.373, 1
1, 14-Mar, 42.318, -71.373, 1
1, 14-Mar, 42.303, -71.373, 1
1, 14-Mar, 42.196, -71.373, 2
1, 14-Mar, 42.18, -71.373, 1
1, 14-Mar, 42.595, -71.352, 1
1, 14-Mar, 42.579, -71.352, 2
1, 14-Mar, 42.564, -71.352, 3
1, 14-Mar, 42.549, -71.352, 4
1, 14-Mar, 42.564, -71.332, 1
1, 14-Mar, 42.549, -71.332, 1
1, 14-Mar, 42.518, -71.332, 1
1, 14-Mar, 42.104, -71.332, 1
1, 14-Mar, 42.595, -71.311, 2
1, 14-Mar, 42.579, -71.311, 3
1, 14-Mar, 42.364, -71.291, 1
1, 14-Mar, 42.119, -71.291, 1
1, 14-Mar, 42.104, -71.291, 3
1, 14-Mar, 42.088, -71.291, 1
1, 14-Mar, 42.073, -71.291, 1
1, 14-Mar, 42.641, -71.27, 1
1, 14-Mar, 42.61, -71.27, 1
1, 14-Mar, 42.503, -71.27, 1
1, 14-Mar, 42.487, -71.27, 1
1, 14-Mar, 42.134, -71.27, 1
1, 14-Mar, 42.073, -71.27, 2
1, 14-Mar, 42.641, -71.25, 2
1, 14-Mar, 42.61, -71.25, 1
1, 14-Mar, 42.119, -71.25, 4
1, 14-Mar, 41.751, -71.25, 1
1, 14-Mar, 41.689, -71.25, 1
1, 14-Mar, 42.717, -71.229, 5
1, 14-Mar, 42.625, -71.229, 1
1, 14-Mar, 42.579, -71.229, 1
1, 14-Mar, 41.766, -71.229, 1
1, 14-Mar, 41.751, -71.229, 2
1, 14-Mar, 42.549, -71.209, 1
1, 14-Mar, 42.441, -71.209, 1
1, 14-Mar, 42.426, -71.209, 1
1, 14-Mar, 42.15, -71.209, 1
1, 14-Mar, 42.15, -71.188, 1
1, 14-Mar, 42.104, -71.188, 1
1, 14-Mar, 42.088, -71.188, 1
1, 14-Mar, 41.474, -71.188, 2
1, 14-Mar, 42.15, -71.168, 2
1, 14-Mar, 41.613, -71.168, 1
1, 14-Mar, 42.61, -71.147, 1
1, 14-Mar, 42.41, -71.147, 2
1, 14-Mar, 42.196, -71.147, 1
1, 14-Mar, 42.625, -71.127, 1
1, 14-Mar, 42.503, -71.127, 1
1, 14-Mar, 42.395, -71.127, 1
1, 14-Mar, 41.781, -71.127, 1
1, 14-Mar, 41.613, -71.127, 1
1, 14-Mar, 42.641, -71.106, 1
1, 14-Mar, 42.426, -71.106, 1
1, 14-Mar, 42.395, -71.106, 1
1, 14-Mar, 42.364, -71.106, 1
1, 14-Mar, 42.349, -71.106, 1
1, 14-Mar, 42.395, -71.086, 1
1, 14-Mar, 42.38, -71.086, 1
1, 14-Mar, 41.674, -71.086, 1
1, 14-Mar, 42.426, -71.065, 1
1, 14-Mar, 42.41, -71.065, 1
1, 14-Mar, 42.364, -71.065, 1
1, 14-Mar, 42.687, -71.045, 1
1, 14-Mar, 42.364, -71.045, 1
1, 14-Mar, 41.843, -71.045, 1
1, 14-Mar, 42.441, -71.024, 1
1, 14-Mar, 41.843, -71.024, 3
1, 14-Mar, 42.671, -71.004, 1
1, 14-Mar, 41.873, -71.004, 1
1, 14-Mar, 42.717, -70.983, 4
1, 14-Mar, 42.702, -70.983, 1
1, 14-Mar, 42.671, -70.983, 1
1, 14-Mar, 42.656, -70.963, 1
1, 14-Mar, 42.487, -70.963, 1
1, 14-Mar, 41.904, -70.963, 2
1, 14-Mar, 42.503, -70.942, 1
1, 14-Mar, 42.487, -70.942, 4
1, 14-Mar, 41.889, -70.942, 1
1, 14-Mar, 41.873, -70.942, 1
1, 14-Mar, 42.671, -70.819, 1
1, 14-Mar, 42.625, -70.798, 1
1, 14-Mar, 41.981, -70.798, 1
1, 14-Mar, 41.965, -70.798, 1
1, 14-Mar, 41.919, -70.778, 1
1, 14-Mar, 41.95, -70.696, 2
1, 14-Mar, 41.72, -70.142, 2
1, 15-Mar, 42.38, -73.384, 2
1, 15-Mar, 42.364, -73.384, 1
1, 15-Mar, 42.61, -73.301, 1
1, 15-Mar, 42.549, -73.219, 1
1, 15-Mar, 42.364, -73.178, 1
1, 15-Mar, 42.364, -72.604, 1
1, 15-Mar, 42.134, -72.604, 1
1, 15-Mar, 42.119, -72.604, 3
1, 15-Mar, 42.104, -72.604, 1
1, 15-Mar, 42.779, -72.419, 1
1, 15-Mar, 42.334, -71.947, 1
1, 15-Mar, 42.318, -71.927, 3
1, 15-Mar, 42.303, -71.927, 1
1, 15-Mar, 42.318, -71.906, 1
1, 15-Mar, 42.395, -71.886, 1
1, 15-Mar, 42.395, -71.865, 1
1, 15-Mar, 42.303, -71.845, 2
1, 15-Mar, 42.334, -71.824, 1
1, 15-Mar, 42.318, -71.804, 1
1, 15-Mar, 42.303, -71.804, 6
1, 15-Mar, 42.472, -71.783, 1
1, 15-Mar, 42.349, -71.64, 1
1, 15-Mar, 42.318, -71.64, 1
1, 15-Mar, 42.641, -71.619, 1
1, 15-Mar, 42.641, -71.599, 1
1, 15-Mar, 42.625, -71.599, 1
1, 15-Mar, 42.625, -71.578, 1
1, 15-Mar, 42.334, -71.578, 1
1, 15-Mar, 42.963, -71.558, 1
1, 15-Mar, 42.963, -71.537, 3
1, 15-Mar, 42.687, -71.537, 1
1, 15-Mar, 42.671, -71.537, 1
1, 15-Mar, 42.518, -71.537, 1
1, 15-Mar, 42.595, -71.517, 1
1, 15-Mar, 42.318, -71.517, 1
1, 15-Mar, 42.671, -71.496, 1
1, 15-Mar, 41.628, -71.475, 1
1, 15-Mar, 42.733, -71.455, 1
1, 15-Mar, 42.61, -71.455, 1
1, 15-Mar, 41.643, -71.455, 2
1, 15-Mar, 42.687, -71.434, 1
1, 15-Mar, 42.625, -71.434, 1
1, 15-Mar, 42.61, -71.434, 2
1, 15-Mar, 42.579, -71.434, 2
1, 15-Mar, 42.549, -71.434, 1
1, 15-Mar, 42.549, -71.414, 3
1, 15-Mar, 42.472, -71.414, 1
1, 15-Mar, 42.364, -71.414, 2
1, 15-Mar, 42.349, -71.414, 1
1, 15-Mar, 42.15, -71.414, 2
1, 15-Mar, 42.487, -71.393, 1
1, 15-Mar, 42.472, -71.393, 3
1, 15-Mar, 42.457, -71.393, 1
1, 15-Mar, 42.441, -71.373, 2
1, 15-Mar, 42.318, -71.373, 1
1, 15-Mar, 42.196, -71.373, 2
1, 15-Mar, 42.18, -71.373, 2
1, 15-Mar, 42.595, -71.352, 1
1, 15-Mar, 42.579, -71.352, 3
1, 15-Mar, 42.564, -71.352, 6
1, 15-Mar, 42.549, -71.352, 4
1, 15-Mar, 42.61, -71.332, 1
1, 15-Mar, 42.564, -71.332, 1
1, 15-Mar, 42.549, -71.332, 2
1, 15-Mar, 42.15, -71.332, 1
1, 15-Mar, 42.104, -71.332, 1
1, 15-Mar, 42.595, -71.311, 2
1, 15-Mar, 42.579, -71.311, 3
1, 15-Mar, 42.119, -71.311, 1
1, 15-Mar, 42.104, -71.311, 1
1, 15-Mar, 42.088, -71.311, 1
1, 15-Mar, 42.579, -71.291, 1
1, 15-Mar, 42.533, -71.291, 1
1, 15-Mar, 42.272, -71.291, 1
1, 15-Mar, 42.119, -71.291, 4
1, 15-Mar, 42.104, -71.291, 5
1, 15-Mar, 42.088, -71.291, 1
1, 15-Mar, 42.073, -71.291, 1
1, 15-Mar, 42.656, -71.27, 1
1, 15-Mar, 42.641, -71.27, 1
1, 15-Mar, 42.61, -71.27, 1
1, 15-Mar, 42.564, -71.27, 1
1, 15-Mar, 42.549, -71.27, 1
1, 15-Mar, 42.487, -71.27, 1
1, 15-Mar, 42.134, -71.27, 2
1, 15-Mar, 42.073, -71.27, 1
1, 15-Mar, 42.641, -71.25, 3
1, 15-Mar, 42.61, -71.25, 2
1, 15-Mar, 42.518, -71.25, 1
1, 15-Mar, 42.334, -71.25, 1
1, 15-Mar, 42.119, -71.25, 3
1, 15-Mar, 41.751, -71.25, 2
1, 15-Mar, 41.689, -71.25, 1
1, 15-Mar, 42.717, -71.229, 6
1, 15-Mar, 42.625, -71.229, 1
1, 15-Mar, 42.579, -71.229, 1
1, 15-Mar, 41.766, -71.229, 1
1, 15-Mar, 41.751, -71.229, 3
1, 15-Mar, 42.549, -71.209, 1
1, 15-Mar, 42.533, -71.209, 1
1, 15-Mar, 42.441, -71.209, 2
1, 15-Mar, 42.426, -71.209, 1
1, 15-Mar, 42.364, -71.209, 1
1, 15-Mar, 42.15, -71.209, 2
1, 15-Mar, 42.15, -71.188, 1
1, 15-Mar, 42.104, -71.188, 1
1, 15-Mar, 42.088, -71.188, 1
1, 15-Mar, 41.474, -71.188, 2
1, 15-Mar, 42.165, -71.168, 1
1, 15-Mar, 42.15, -71.168, 3
1, 15-Mar, 41.613, -71.168, 1
1, 15-Mar, 42.625, -71.147, 1
1, 15-Mar, 42.61, -71.147, 1
1, 15-Mar, 42.41, -71.147, 2
1, 15-Mar, 42.196, -71.147, 2
1, 15-Mar, 42.625, -71.127, 1
1, 15-Mar, 42.503, -71.127, 3
1, 15-Mar, 42.395, -71.127, 1
1, 15-Mar, 42.364, -71.127, 1
1, 15-Mar, 42.349, -71.127, 1
1, 15-Mar, 41.781, -71.127, 1
1, 15-Mar, 41.613, -71.127, 1
1, 15-Mar, 42.641, -71.106, 1
1, 15-Mar, 42.426, -71.106, 1
1, 15-Mar, 42.41, -71.106, 1
1, 15-Mar, 42.395, -71.106, 1
1, 15-Mar, 42.364, -71.106, 1
1, 15-Mar, 42.349, -71.106, 1
1, 15-Mar, 42.334, -71.106, 1
1, 15-Mar, 42.318, -71.106, 1
1, 15-Mar, 42.395, -71.086, 3
1, 15-Mar, 42.38, -71.086, 2
1, 15-Mar, 42.364, -71.086, 4
1, 15-Mar, 42.426, -71.065, 1
1, 15-Mar, 42.41, -71.065, 1
1, 15-Mar, 42.38, -71.065, 1
1, 15-Mar, 42.364, -71.065, 2
1, 15-Mar, 42.349, -71.065, 1
1, 15-Mar, 42.717, -71.045, 2
1, 15-Mar, 42.687, -71.045, 1
1, 15-Mar, 42.38, -71.045, 1
1, 15-Mar, 42.364, -71.045, 1
1, 15-Mar, 41.843, -71.045, 1
1, 15-Mar, 42.763, -71.024, 1
1, 15-Mar, 42.441, -71.024, 1
1, 15-Mar, 42.426, -71.024, 1
1, 15-Mar, 41.843, -71.024, 4
1, 15-Mar, 42.671, -71.004, 1
1, 15-Mar, 42.134, -71.004, 1
1, 15-Mar, 41.873, -71.004, 1
1, 15-Mar, 42.794, -70.983, 1
1, 15-Mar, 42.717, -70.983, 5
1, 15-Mar, 42.702, -70.983, 1
1, 15-Mar, 42.226, -70.983, 1
1, 15-Mar, 42.656, -70.963, 1
1, 15-Mar, 42.487, -70.963, 1
1, 15-Mar, 41.904, -70.963, 2
1, 15-Mar, 42.503, -70.942, 1
1, 15-Mar, 42.487, -70.942, 5
1, 15-Mar, 41.889, -70.942, 2
1, 15-Mar, 41.873, -70.942, 1
1, 15-Mar, 41.812, -70.922, 1
1, 15-Mar, 42.487, -70.901, 1
1, 15-Mar, 41.981, -70.798, 1
1, 15-Mar, 41.965, -70.798, 2
1, 15-Mar, 41.935, -70.798, 1
1, 15-Mar, 41.95, -70.778, 1
1, 15-Mar, 41.919, -70.778, 1
1, 15-Mar, 41.95, -70.696, 2
1, 15-Mar, 41.935, -70.675, 1
1, 15-Mar, 41.674, -70.429, 1
1, 15-Mar, 41.659, -70.162, 1
1, 15-Mar, 41.72, -70.142, 1
1, 15-Mar, 41.705, -70.121, 1
1, 16-Mar, 42.38, -73.384, 2
1, 16-Mar, 42.364, -73.384, 1
1, 16-Mar, 42.61, -73.301, 2
1, 16-Mar, 42.549, -73.219, 2
1, 16-Mar, 42.426, -73.219, 3
1, 16-Mar, 42.364, -73.178, 1
1, 16-Mar, 42.303, -73.178, 1
1, 16-Mar, 42.364, -72.604, 2
1, 16-Mar, 42.134, -72.604, 1
1, 16-Mar, 42.119, -72.604, 2
1, 16-Mar, 42.104, -72.604, 2
1, 16-Mar, 42.104, -72.501, 1
1, 16-Mar, 42.779, -72.419, 1
1, 16-Mar, 42.917, -72.296, 1
1, 16-Mar, 42.503, -72.029, 1
1, 16-Mar, 42.794, -71.947, 1
1, 16-Mar, 42.779, -71.947, 1
1, 16-Mar, 42.334, -71.947, 1
1, 16-Mar, 42.318, -71.927, 2
1, 16-Mar, 42.303, -71.927, 1
1, 16-Mar, 42.641, -71.906, 1
1, 16-Mar, 42.318, -71.906, 1
1, 16-Mar, 42.395, -71.886, 1
1, 16-Mar, 42.318, -71.845, 1
1, 16-Mar, 42.303, -71.845, 1
1, 16-Mar, 42.288, -71.845, 1
1, 16-Mar, 42.334, -71.824, 1
1, 16-Mar, 42.318, -71.824, 1
1, 16-Mar, 42.318, -71.804, 1
1, 16-Mar, 42.303, -71.804, 6
1, 16-Mar, 42.472, -71.783, 2
1, 16-Mar, 42.349, -71.64, 1
1, 16-Mar, 42.318, -71.64, 2
1, 16-Mar, 42.748, -71.619, 2
1, 16-Mar, 42.641, -71.619, 1
1, 16-Mar, 42.641, -71.599, 1
1, 16-Mar, 42.625, -71.599, 1
1, 16-Mar, 42.625, -71.578, 1
1, 16-Mar, 42.334, -71.578, 1
1, 16-Mar, 42.963, -71.558, 1
1, 16-Mar, 42.334, -71.558, 1
1, 16-Mar, 42.963, -71.537, 3
1, 16-Mar, 42.687, -71.537, 2
1, 16-Mar, 42.671, -71.537, 1
1, 16-Mar, 42.518, -71.537, 1
1, 16-Mar, 42.595, -71.517, 2
1, 16-Mar, 42.318, -71.517, 2
1, 16-Mar, 42.671, -71.496, 1
1, 16-Mar, 41.628, -71.475, 1
1, 16-Mar, 42.733, -71.455, 4
1, 16-Mar, 42.61, -71.455, 1
1, 16-Mar, 41.643, -71.455, 3
1, 16-Mar, 42.625, -71.434, 1
1, 16-Mar, 42.61, -71.434, 1
1, 16-Mar, 42.595, -71.434, 1
1, 16-Mar, 42.579, -71.434, 3
1, 16-Mar, 42.549, -71.434, 1
1, 16-Mar, 42.595, -71.414, 3
1, 16-Mar, 42.579, -71.414, 1
1, 16-Mar, 42.549, -71.414, 2
1, 16-Mar, 42.472, -71.414, 1
1, 16-Mar, 42.364, -71.414, 2
1, 16-Mar, 42.349, -71.414, 1
1, 16-Mar, 42.18, -71.414, 1
1, 16-Mar, 42.15, -71.414, 1
1, 16-Mar, 42.088, -71.414, 1
1, 16-Mar, 42.487, -71.393, 1
1, 16-Mar, 42.472, -71.393, 4
1, 16-Mar, 42.457, -71.393, 1
1, 16-Mar, 42.41, -71.393, 1
1, 16-Mar, 42.641, -71.373, 1
1, 16-Mar, 42.579, -71.373, 2
1, 16-Mar, 42.457, -71.373, 1
1, 16-Mar, 42.441, -71.373, 2
1, 16-Mar, 42.318, -71.373, 1
1, 16-Mar, 42.196, -71.373, 3
1, 16-Mar, 42.18, -71.373, 2
1, 16-Mar, 42.595, -71.352, 1
1, 16-Mar, 42.579, -71.352, 3
