Status, Date, Latitude, Longitude, Count
1, 18-Mar, 42.595, -71.517, 1
1, 18-Mar, 42.318, -71.517, 2
1, 18-Mar, 42.733, -71.496, 1
1, 18-Mar, 42.671, -71.496, 1
1, 18-Mar, 42.641, -71.496, 1
1, 18-Mar, 42.61, -71.496, 1
1, 18-Mar, 41.628, -71.475, 1
1, 18-Mar, 42.733, -71.455, 4
1, 18-Mar, 42.702, -71.455, 1
1, 18-Mar, 42.61, -71.455, 1
1, 18-Mar, 42.595, -71.455, 2
1, 18-Mar, 42.579, -71.455, 1
1, 18-Mar, 42.564, -71.455, 2
1, 18-Mar, 42.457, -71.455, 1
1, 18-Mar, 41.643, -71.455, 2
1, 18-Mar, 42.625, -71.434, 1
1, 18-Mar, 42.61, -71.434, 1
1, 18-Mar, 42.595, -71.434, 2
1, 18-Mar, 42.579, -71.434, 3
1, 18-Mar, 42.549, -71.434, 1
1, 18-Mar, 42.518, -71.434, 1
1, 18-Mar, 42.595, -71.414, 3
1, 18-Mar, 42.579, -71.414, 2
1, 18-Mar, 42.549, -71.414, 2
1, 18-Mar, 42.518, -71.414, 1
1, 18-Mar, 42.503, -71.414, 1
1, 18-Mar, 42.487, -71.414, 1
1, 18-Mar, 42.472, -71.414, 1
1, 18-Mar, 42.364, -71.414, 2
1, 18-Mar, 42.349, -71.414, 1
1, 18-Mar, 42.211, -71.414, 1
1, 18-Mar, 42.196, -71.414, 1
1, 18-Mar, 42.18, -71.414, 2
1, 18-Mar, 42.15, -71.414, 1
1, 18-Mar, 42.088, -71.414, 3
1, 18-Mar, 42.641, -71.393, 1
1, 18-Mar, 42.61, -71.393, 1
1, 18-Mar, 42.595, -71.393, 1
1, 18-Mar, 42.579, -71.393, 1
1, 18-Mar, 42.518, -71.393, 3
1, 18-Mar, 42.487, -71.393, 1
1, 18-Mar, 42.472, -71.393, 3
1, 18-Mar, 42.457, -71.393, 1
1, 18-Mar, 42.41, -71.393, 1
1, 18-Mar, 42.18, -71.393, 1
1, 18-Mar, 42.119, -71.393, 1
1, 18-Mar, 42.641, -71.373, 1
1, 18-Mar, 42.61, -71.373, 1
1, 18-Mar, 42.595, -71.373, 1
1, 18-Mar, 42.579, -71.373, 1
1, 18-Mar, 42.549, -71.373, 4
1, 18-Mar, 42.457, -71.373, 3
1, 18-Mar, 42.441, -71.373, 2
1, 18-Mar, 42.318, -71.373, 1
1, 18-Mar, 42.196, -71.373, 2
1, 18-Mar, 42.18, -71.373, 2
1, 18-Mar, 42.165, -71.373, 1
1, 18-Mar, 42.625, -71.352, 2
1, 18-Mar, 42.61, -71.352, 1
1, 18-Mar, 42.595, -71.352, 3
1, 18-Mar, 42.579, -71.352, 4
1, 18-Mar, 42.564, -71.352, 5
1, 18-Mar, 42.549, -71.352, 4
1, 18-Mar, 42.533, -71.352, 1
1, 18-Mar, 42.487, -71.352, 2
1, 18-Mar, 42.242, -71.352, 1
1, 18-Mar, 42.15, -71.352, 1
1, 18-Mar, 42.119, -71.352, 1
1, 18-Mar, 42.641, -71.332, 1
1, 18-Mar, 42.625, -71.332, 4
1, 18-Mar, 42.61, -71.332, 3
1, 18-Mar, 42.579, -71.332, 2
1, 18-Mar, 42.564, -71.332, 6
1, 18-Mar, 42.549, -71.332, 4
1, 18-Mar, 42.503, -71.332, 1
1, 18-Mar, 42.457, -71.332, 1
1, 18-Mar, 42.242, -71.332, 1
1, 18-Mar, 42.165, -71.332, 2
1, 18-Mar, 42.119, -71.332, 1
1, 18-Mar, 42.104, -71.332, 3
1, 18-Mar, 42.641, -71.311, 3
1, 18-Mar, 42.61, -71.311, 5
1, 18-Mar, 42.595, -71.311, 3
1, 18-Mar, 42.579, -71.311, 4
1, 18-Mar, 42.549, -71.311, 1
1, 18-Mar, 42.533, -71.311, 1
1, 18-Mar, 42.395, -71.311, 1
1, 18-Mar, 42.119, -71.311, 2
1, 18-Mar, 42.104, -71.311, 2
1, 18-Mar, 42.088, -71.311, 4
1, 18-Mar, 42.917, -71.291, 1
1, 18-Mar, 42.794, -71.291, 1
1, 18-Mar, 42.671, -71.291, 1
1, 18-Mar, 42.656, -71.291, 1
1, 18-Mar, 42.641, -71.291, 1
1, 18-Mar, 42.61, -71.291, 1
1, 18-Mar, 42.579, -71.291, 2
1, 18-Mar, 42.549, -71.291, 3
1, 18-Mar, 42.533, -71.291, 2
1, 18-Mar, 42.38, -71.291, 2
1, 18-Mar, 42.364, -71.291, 1
1, 18-Mar, 42.272, -71.291, 1
1, 18-Mar, 42.134, -71.291, 3
1, 18-Mar, 42.119, -71.291, 14
1, 18-Mar, 42.104, -71.291, 8
1, 18-Mar, 42.088, -71.291, 5
1, 18-Mar, 42.073, -71.291, 1
1, 18-Mar, 42.671, -71.27, 2
1, 18-Mar, 42.656, -71.27, 3
1, 18-Mar, 42.641, -71.27, 1
1, 18-Mar, 42.61, -71.27, 1
1, 18-Mar, 42.564, -71.27, 3
1, 18-Mar, 42.549, -71.27, 3
1, 18-Mar, 42.518, -71.27, 2
1, 18-Mar, 42.487, -71.27, 1
1, 18-Mar, 42.364, -71.27, 1
1, 18-Mar, 42.15, -71.27, 1
1, 18-Mar, 42.134, -71.27, 2
1, 18-Mar, 42.119, -71.27, 3
1, 18-Mar, 42.073, -71.27, 1
1, 18-Mar, 41.981, -71.27, 1
1, 18-Mar, 41.781, -71.27, 1
1, 18-Mar, 41.735, -71.27, 1
1, 18-Mar, 41.72, -71.27, 1
1, 18-Mar, 42.641, -71.25, 2
1, 18-Mar, 42.61, -71.25, 4
1, 18-Mar, 42.579, -71.25, 1
1, 18-Mar, 42.518, -71.25, 2
1, 18-Mar, 42.487, -71.25, 1
1, 18-Mar, 42.395, -71.25, 1
1, 18-Mar, 42.364, -71.25, 1
1, 18-Mar, 42.334, -71.25, 2
1, 18-Mar, 42.303, -71.25, 1
1, 18-Mar, 42.119, -71.25, 3
1, 18-Mar, 42.088, -71.25, 1
1, 18-Mar, 42.012, -71.25, 1
1, 18-Mar, 41.751, -71.25, 2
1, 18-Mar, 41.72, -71.25, 1
1, 18-Mar, 41.689, -71.25, 1
1, 18-Mar, 42.717, -71.229, 5
1, 18-Mar, 42.625, -71.229, 1
1, 18-Mar, 42.579, -71.229, 1
1, 18-Mar, 42.564, -71.229, 1
1, 18-Mar, 42.518, -71.229, 3
1, 18-Mar, 42.41, -71.229, 1
1, 18-Mar, 42.38, -71.229, 1
1, 18-Mar, 42.088, -71.229, 1
1, 18-Mar, 42.058, -71.229, 1
1, 18-Mar, 42.027, -71.229, 1
1, 18-Mar, 42.012, -71.229, 2
1, 18-Mar, 41.766, -71.229, 1
1, 18-Mar, 41.751, -71.229, 3
1, 18-Mar, 42.641, -71.209, 1
1, 18-Mar, 42.564, -71.209, 4
1, 18-Mar, 42.549, -71.209, 5
1, 18-Mar, 42.472, -71.209, 1
1, 18-Mar, 42.441, -71.209, 2
1, 18-Mar, 42.426, -71.209, 1
1, 18-Mar, 42.38, -71.209, 2
1, 18-Mar, 42.364, -71.209, 6
1, 18-Mar, 42.349, -71.209, 6
1, 18-Mar, 42.318, -71.209, 1
1, 18-Mar, 42.15, -71.209, 1
1, 18-Mar, 42.104, -71.209, 1
1, 18-Mar, 42.625, -71.188, 1
1, 18-Mar, 42.457, -71.188, 2
1, 18-Mar, 42.426, -71.188, 1
1, 18-Mar, 42.41, -71.188, 1
1, 18-Mar, 42.395, -71.188, 1
1, 18-Mar, 42.38, -71.188, 1
1, 18-Mar, 42.349, -71.188, 1
1, 18-Mar, 42.15, -71.188, 1
1, 18-Mar, 42.104, -71.188, 1
1, 18-Mar, 42.088, -71.188, 1
1, 18-Mar, 41.474, -71.188, 2
1, 18-Mar, 41.459, -71.188, 1
1, 18-Mar, 42.457, -71.168, 1
1, 18-Mar, 42.426, -71.168, 1
1, 18-Mar, 42.395, -71.168, 1
1, 18-Mar, 42.364, -71.168, 1
1, 18-Mar, 42.196, -71.168, 1
1, 18-Mar, 42.165, -71.168, 1
1, 18-Mar, 42.15, -71.168, 3
1, 18-Mar, 41.812, -71.168, 1
1, 18-Mar, 41.613, -71.168, 1
1, 18-Mar, 42.641, -71.147, 1
1, 18-Mar, 42.61, -71.147, 1
1, 18-Mar, 42.487, -71.147, 1
1, 18-Mar, 42.41, -71.147, 5
1, 18-Mar, 42.211, -71.147, 1
1, 18-Mar, 42.196, -71.147, 4
1, 18-Mar, 41.735, -71.147, 1
1, 18-Mar, 41.628, -71.147, 1
1, 18-Mar, 41.613, -71.147, 1
1, 18-Mar, 42.763, -71.127, 2
1, 18-Mar, 42.748, -71.127, 1
1, 18-Mar, 42.717, -71.127, 1
1, 18-Mar, 42.702, -71.127, 2
1, 18-Mar, 42.641, -71.127, 2
1, 18-Mar, 42.625, -71.127, 4
1, 18-Mar, 42.503, -71.127, 6
1, 18-Mar, 42.441, -71.127, 1
1, 18-Mar, 42.426, -71.127, 2
1, 18-Mar, 42.395, -71.127, 4
1, 18-Mar, 42.38, -71.127, 1
1, 18-Mar, 42.364, -71.127, 5
1, 18-Mar, 42.349, -71.127, 1
1, 18-Mar, 42.318, -71.127, 1
1, 18-Mar, 42.104, -71.127, 1
1, 18-Mar, 41.781, -71.127, 1
1, 18-Mar, 41.613, -71.127, 1
1, 18-Mar, 42.641, -71.106, 2
1, 18-Mar, 42.595, -71.106, 2
1, 18-Mar, 42.426, -71.106, 2
1, 18-Mar, 42.41, -71.106, 5
1, 18-Mar, 42.395, -71.106, 1
1, 18-Mar, 42.38, -71.106, 3
1, 18-Mar, 42.364, -71.106, 10
1, 18-Mar, 42.349, -71.106, 2
1, 18-Mar, 42.334, -71.106, 2
1, 18-Mar, 42.318, -71.106, 5
1, 18-Mar, 42.303, -71.106, 2
1, 18-Mar, 42.656, -71.086, 1
1, 18-Mar, 42.426, -71.086, 2
1, 18-Mar, 42.41, -71.086, 5
1, 18-Mar, 42.395, -71.086, 5
1, 18-Mar, 42.38, -71.086, 7
1, 18-Mar, 42.364, -71.086, 14
1, 18-Mar, 42.349, -71.086, 4
1, 18-Mar, 42.334, -71.086, 1
1, 18-Mar, 42.318, -71.086, 1
1, 18-Mar, 42.272, -71.086, 1
1, 18-Mar, 41.812, -71.086, 2
1, 18-Mar, 41.766, -71.086, 1
1, 18-Mar, 42.763, -71.065, 1
1, 18-Mar, 42.671, -71.065, 2
1, 18-Mar, 42.426, -71.065, 2
1, 18-Mar, 42.41, -71.065, 2
1, 18-Mar, 42.38, -71.065, 4
1, 18-Mar, 42.364, -71.065, 8
1, 18-Mar, 42.349, -71.065, 2
1, 18-Mar, 42.303, -71.065, 2
1, 18-Mar, 42.288, -71.065, 1
1, 18-Mar, 41.996, -71.065, 1
1, 18-Mar, 41.812, -71.065, 1
1, 18-Mar, 42.748, -71.045, 1
1, 18-Mar, 42.733, -71.045, 1
1, 18-Mar, 42.717, -71.045, 3
1, 18-Mar, 42.687, -71.045, 1
1, 18-Mar, 42.671, -71.045, 1
1, 18-Mar, 42.656, -71.045, 1
1, 18-Mar, 42.61, -71.045, 3
1, 18-Mar, 42.41, -71.045, 2
1, 18-Mar, 42.395, -71.045, 1
1, 18-Mar, 42.38, -71.045, 3
1, 18-Mar, 42.364, -71.045, 3
1, 18-Mar, 42.303, -71.045, 3
1, 18-Mar, 42.242, -71.045, 1
1, 18-Mar, 42.104, -71.045, 3
1, 18-Mar, 41.843, -71.045, 1
1, 18-Mar, 42.763, -71.024, 1
1, 18-Mar, 42.733, -71.024, 2
1, 18-Mar, 42.717, -71.024, 3
1, 18-Mar, 42.702, -71.024, 2
1, 18-Mar, 42.441, -71.024, 1
1, 18-Mar, 42.426, -71.024, 1
1, 18-Mar, 41.843, -71.024, 4
1, 18-Mar, 41.72, -71.024, 1
1, 18-Mar, 42.825, -71.004, 1
1, 18-Mar, 42.809, -71.004, 3
1, 18-Mar, 42.702, -71.004, 1
1, 18-Mar, 42.671, -71.004, 1
1, 18-Mar, 42.518, -71.004, 1
1, 18-Mar, 42.226, -71.004, 1
1, 18-Mar, 41.873, -71.004, 1
1, 18-Mar, 42.809, -70.983, 1
1, 18-Mar, 42.794, -70.983, 1
1, 18-Mar, 42.717, -70.983, 5
1, 18-Mar, 42.702, -70.983, 1
1, 18-Mar, 42.687, -70.983, 1
1, 18-Mar, 42.671, -70.983, 1
1, 18-Mar, 42.395, -70.983, 1
1, 18-Mar, 42.226, -70.983, 3
1, 18-Mar, 42.687, -70.963, 1
1, 18-Mar, 42.671, -70.963, 4
1, 18-Mar, 42.656, -70.963, 4
1, 18-Mar, 42.564, -70.963, 1
1, 18-Mar, 42.487, -70.963, 1
1, 18-Mar, 41.904, -70.963, 2
1, 18-Mar, 41.843, -70.963, 1
1, 18-Mar, 42.733, -70.942, 1
1, 18-Mar, 42.687, -70.942, 1
1, 18-Mar, 42.671, -70.942, 1
1, 18-Mar, 42.503, -70.942, 1
1, 18-Mar, 42.487, -70.942, 4
1, 18-Mar, 41.889, -70.942, 3
1, 18-Mar, 41.873, -70.942, 1
1, 18-Mar, 41.827, -70.942, 1
1, 18-Mar, 42.472, -70.922, 5
1, 18-Mar, 41.981, -70.922, 1
1, 18-Mar, 41.827, -70.922, 4
1, 18-Mar, 41.812, -70.922, 1
1, 18-Mar, 41.797, -70.922, 1
1, 18-Mar, 42.487, -70.901, 3
1, 18-Mar, 42.242, -70.901, 1
1, 18-Mar, 41.95, -70.901, 1
1, 18-Mar, 41.843, -70.901, 1
1, 18-Mar, 42.825, -70.86, 1
1, 18-Mar, 42.809, -70.86, 1
1, 18-Mar, 41.981, -70.86, 1
1, 18-Mar, 41.751, -70.86, 2
1, 18-Mar, 41.873, -70.839, 1
1, 18-Mar, 42.763, -70.819, 1
1, 18-Mar, 42.656, -70.819, 2
1, 18-Mar, 41.965, -70.819, 3
1, 18-Mar, 41.751, -70.819, 1
1, 18-Mar, 41.735, -70.819, 1
1, 18-Mar, 42.748, -70.798, 2
1, 18-Mar, 41.981, -70.798, 2
1, 18-Mar, 41.965, -70.798, 3
1, 18-Mar, 41.95, -70.798, 3
1, 18-Mar, 41.935, -70.798, 1
1, 18-Mar, 42.18, -70.778, 1
1, 18-Mar, 41.981, -70.778, 1
1, 18-Mar, 41.965, -70.778, 1
1, 18-Mar, 41.95, -70.778, 2
1, 18-Mar, 41.935, -70.778, 2
1, 18-Mar, 41.919, -70.778, 1
1, 18-Mar, 42.625, -70.757, 1
1, 18-Mar, 41.919, -70.737, 1
1, 18-Mar, 41.935, -70.716, 1
1, 18-Mar, 41.95, -70.696, 2
1, 18-Mar, 41.935, -70.675, 1
1, 18-Mar, 41.628, -70.634, 1
1, 18-Mar, 41.674, -70.429, 3
1, 18-Mar, 41.72, -70.347, 1
1, 18-Mar, 41.705, -70.265, 1
1, 18-Mar, 41.689, -70.265, 1
1, 18-Mar, 41.674, -70.244, 1
1, 18-Mar, 41.705, -70.224, 1
1, 18-Mar, 41.72, -70.203, 1
1, 18-Mar, 41.689, -70.203, 1
1, 18-Mar, 41.705, -70.183, 1
1, 18-Mar, 41.735, -70.162, 1
1, 18-Mar, 41.659, -70.162, 1
1, 18-Mar, 41.72, -70.142, 1
1, 18-Mar, 41.689, -70.142, 1
1, 18-Mar, 41.705, -70.121, 1
1, 18-Mar, 41.689, -70.121, 3
1, 20-Mar, 42.38, -73.384, 2
1, 20-Mar, 42.364, -73.384, 1
1, 20-Mar, 42.61, -73.301, 1
1, 20-Mar, 42.41, -73.26, 2
1, 20-Mar, 42.303, -73.26, 1
1, 20-Mar, 42.288, -73.26, 2
1, 20-Mar, 42.457, -73.24, 3
1, 20-Mar, 42.426, -73.24, 1
1, 20-Mar, 42.549, -73.219, 2
1, 20-Mar, 42.457, -73.219, 1
1, 20-Mar, 42.426, -73.219, 8
1, 20-Mar, 42.395, -73.199, 1
1, 20-Mar, 42.364, -73.178, 1
1, 20-Mar, 42.472, -73.096, 1
1, 20-Mar, 42.334, -72.707, 2
1, 20-Mar, 42.119, -72.686, 1
1, 20-Mar, 42.288, -72.645, 1
1, 20-Mar, 42.119, -72.645, 1
1, 20-Mar, 42.088, -72.645, 2
1, 20-Mar, 42.364, -72.624, 1
1, 20-Mar, 42.134, -72.624, 1
1, 20-Mar, 42.119, -72.624, 1
1, 20-Mar, 42.104, -72.624, 2
1, 20-Mar, 42.088, -72.624, 1
1, 20-Mar, 42.364, -72.604, 4
1, 20-Mar, 42.134, -72.604, 1
1, 20-Mar, 42.119, -72.604, 3
1, 20-Mar, 42.104, -72.604, 3
1, 20-Mar, 42.088, -72.604, 1
1, 20-Mar, 42.073, -72.604, 1
1, 20-Mar, 42.61, -72.583, 1
1, 20-Mar, 42.119, -72.563, 1
1, 20-Mar, 42.073, -72.563, 2
1, 20-Mar, 42.364, -72.542, 1
1, 20-Mar, 42.088, -72.542, 1
1, 20-Mar, 42.364, -72.522, 1
1, 20-Mar, 42.272, -72.522, 2
1, 20-Mar, 42.165, -72.522, 1
1, 20-Mar, 42.119, -72.522, 1
1, 20-Mar, 42.104, -72.522, 3
1, 20-Mar, 42.272, -72.501, 1
1, 20-Mar, 42.104, -72.501, 2
1, 20-Mar, 42.579, -72.44, 1
1, 20-Mar, 42.012, -72.44, 2
1, 20-Mar, 42.779, -72.419, 1
1, 20-Mar, 42.134, -72.419, 1
1, 20-Mar, 42.303, -72.255, 1
1, 20-Mar, 42.503, -72.07, 1
1, 20-Mar, 42.503, -72.029, 3
1, 20-Mar, 42.457, -72.029, 1
1, 20-Mar, 42.303, -72.029, 1
1, 20-Mar, 42.272, -72.029, 1
1, 20-Mar, 42.487, -72.009, 1
1, 20-Mar, 42.288, -72.009, 1
1, 20-Mar, 42.257, -72.009, 1
1, 20-Mar, 42.364, -71.988, 1
1, 20-Mar, 42.794, -71.947, 1
1, 20-Mar, 42.779, -71.947, 4
1, 20-Mar, 42.334, -71.947, 1
1, 20-Mar, 42.656, -71.927, 1
1, 20-Mar, 42.641, -71.927, 1
1, 20-Mar, 42.318, -71.927, 3
1, 20-Mar, 42.303, -71.927, 1
1, 20-Mar, 42.641, -71.906, 1
1, 20-Mar, 42.318, -71.906, 1
1, 20-Mar, 42.303, -71.906, 1
1, 20-Mar, 41.643, -71.906, 1
1, 20-Mar, 42.395, -71.886, 1
1, 20-Mar, 42.303, -71.886, 1
1, 20-Mar, 42.288, -71.886, 1
1, 20-Mar, 42.272, -71.886, 1
1, 20-Mar, 42.242, -71.865, 1
1, 20-Mar, 42.226, -71.865, 1
1, 20-Mar, 42.211, -71.865, 1
1, 20-Mar, 42.318, -71.845, 2
1, 20-Mar, 42.303, -71.845, 1
1, 20-Mar, 42.288, -71.845, 4
1, 20-Mar, 42.257, -71.845, 1
1, 20-Mar, 42.395, -71.824, 1
1, 20-Mar, 42.334, -71.824, 5
1, 20-Mar, 42.318, -71.824, 3
1, 20-Mar, 42.303, -71.824, 1
1, 20-Mar, 42.226, -71.824, 1
1, 20-Mar, 42.211, -71.824, 1
1, 20-Mar, 42.763, -71.804, 2
1, 20-Mar, 42.318, -71.804, 3
1, 20-Mar, 42.303, -71.804, 9
1, 20-Mar, 42.165, -71.804, 1
1, 20-Mar, 42.763, -71.783, 1
1, 20-Mar, 42.472, -71.783, 1
1, 20-Mar, 42.364, -71.783, 1
1, 20-Mar, 42.349, -71.783, 1
1, 20-Mar, 42.334, -71.783, 1
1, 20-Mar, 42.303, -71.783, 1
1, 20-Mar, 42.472, -71.763, 1
1, 20-Mar, 42.457, -71.763, 1
1, 20-Mar, 42.426, -71.763, 1
1, 20-Mar, 42.41, -71.763, 2
1, 20-Mar, 42.334, -71.763, 1
1, 20-Mar, 42.303, -71.763, 2
1, 20-Mar, 42.288, -71.763, 1
1, 20-Mar, 42.457, -71.742, 1
1, 20-Mar, 42.41, -71.742, 1
1, 20-Mar, 42.549, -71.701, 2
1, 20-Mar, 42.303, -71.701, 2
1, 20-Mar, 42.702, -71.681, 1
1, 20-Mar, 42.242, -71.681, 2
1, 20-Mar, 42.272, -71.66, 1
1, 20-Mar, 42.349, -71.64, 1
1, 20-Mar, 42.318, -71.64, 3
1, 20-Mar, 42.748, -71.619, 2
1, 20-Mar, 42.641, -71.619, 1
1, 20-Mar, 42.334, -71.619, 2
1, 20-Mar, 42.641, -71.599, 1
1, 20-Mar, 42.625, -71.599, 1
1, 20-Mar, 42.825, -71.578, 1
1, 20-Mar, 42.625, -71.578, 1
1, 20-Mar, 42.564, -71.578, 2
1, 20-Mar, 42.549, -71.578, 1
1, 20-Mar, 42.334, -71.578, 6
1, 20-Mar, 42.963, -71.558, 1
1, 20-Mar, 42.334, -71.558, 3
1, 20-Mar, 42.963, -71.537, 3
1, 20-Mar, 42.717, -71.537, 1
1, 20-Mar, 42.687, -71.537, 3
1, 20-Mar, 42.671, -71.537, 1
1, 20-Mar, 42.518, -71.537, 1
1, 20-Mar, 42.457, -71.537, 1
1, 20-Mar, 42.641, -71.517, 1
1, 20-Mar, 42.595, -71.517, 1
1, 20-Mar, 42.318, -71.517, 2
1, 20-Mar, 42.733, -71.496, 1
1, 20-Mar, 42.687, -71.496, 1
1, 20-Mar, 42.671, -71.496, 1
1, 20-Mar, 42.641, -71.496, 1
1, 20-Mar, 42.61, -71.496, 1
1, 20-Mar, 42.38, -71.496, 1
1, 20-Mar, 42.226, -71.496, 1
1, 20-Mar, 42.948, -71.475, 1
1, 20-Mar, 42.932, -71.475, 1
1, 20-Mar, 41.628, -71.475, 1
1, 20-Mar, 42.779, -71.455, 1
1, 20-Mar, 42.733, -71.455, 6
1, 20-Mar, 42.702, -71.455, 1
1, 20-Mar, 42.641, -71.455, 2
1, 20-Mar, 42.61, -71.455, 1
1, 20-Mar, 42.595, -71.455, 3
1, 20-Mar, 42.579, -71.455, 1
1, 20-Mar, 42.564, -71.455, 3
1, 20-Mar, 42.457, -71.455, 1
1, 20-Mar, 42.41, -71.455, 1
1, 20-Mar, 41.643, -71.455, 2
1, 20-Mar, 42.625, -71.434, 1
1, 20-Mar, 42.61, -71.434, 1
1, 20-Mar, 42.595, -71.434, 2
1, 20-Mar, 42.579, -71.434, 4
1, 20-Mar, 42.549, -71.434, 1
1, 20-Mar, 42.518, -71.434, 1
1, 20-Mar, 42.503, -71.434, 1
1, 20-Mar, 42.487, -71.434, 1
1, 20-Mar, 42.472, -71.434, 1
1, 20-Mar, 42.457, -71.434, 1
1, 20-Mar, 41.904, -71.434, 1
1, 20-Mar, 42.733, -71.414, 1
1, 20-Mar, 42.687, -71.414, 1
1, 20-Mar, 42.595, -71.414, 3
1, 20-Mar, 42.579, -71.414, 2
1, 20-Mar, 42.549, -71.414, 2
1, 20-Mar, 42.518, -71.414, 1
1, 20-Mar, 42.503, -71.414, 2
1, 20-Mar, 42.487, -71.414, 1
1, 20-Mar, 42.472, -71.414, 1
1, 20-Mar, 42.364, -71.414, 2
1, 20-Mar, 42.349, -71.414, 1
1, 20-Mar, 42.211, -71.414, 1
1, 20-Mar, 42.196, -71.414, 1
1, 20-Mar, 42.18, -71.414, 3
1, 20-Mar, 42.15, -71.414, 1
1, 20-Mar, 42.088, -71.414, 4
1, 20-Mar, 42.733, -71.393, 1
1, 20-Mar, 42.641, -71.393, 1
1, 20-Mar, 42.625, -71.393, 1
1, 20-Mar, 42.61, -71.393, 2
1, 20-Mar, 42.595, -71.393, 2
1, 20-Mar, 42.579, -71.393, 1
1, 20-Mar, 42.564, -71.393, 1
1, 20-Mar, 42.549, -71.393, 1
1, 20-Mar, 42.518, -71.393, 4
1, 20-Mar, 42.487, -71.393, 1
1, 20-Mar, 42.472, -71.393, 3
1, 20-Mar, 42.457, -71.393, 1
1, 20-Mar, 42.41, -71.393, 2
1, 20-Mar, 42.18, -71.393, 1
1, 20-Mar, 42.641, -71.373, 2
1, 20-Mar, 42.61, -71.373, 2
1, 20-Mar, 42.595, -71.373, 1
1, 20-Mar, 42.579, -71.373, 2
