Status, Date, Latitude, Longitude, Count
1, 20-Mar, 42.549, -71.373, 9
1, 20-Mar, 42.533, -71.373, 1
1, 20-Mar, 42.518, -71.373, 1
1, 20-Mar, 42.457, -71.373, 4
1, 20-Mar, 42.441, -71.373, 2
1, 20-Mar, 42.318, -71.373, 1
1, 20-Mar, 42.196, -71.373, 2
1, 20-Mar, 42.18, -71.373, 2
1, 20-Mar, 42.165, -71.373, 1
1, 20-Mar, 42.088, -71.373, 2
1, 20-Mar, 42.625, -71.352, 2
1, 20-Mar, 42.61, -71.352, 1
1, 20-Mar, 42.595, -71.352, 4
1, 20-Mar, 42.579, -71.352, 8
1, 20-Mar, 42.564, -71.352, 9
1, 20-Mar, 42.549, -71.352, 4
1, 20-Mar, 42.533, -71.352, 1
1, 20-Mar, 42.518, -71.352, 1
1, 20-Mar, 42.503, -71.352, 1
1, 20-Mar, 42.487, -71.352, 1
1, 20-Mar, 42.242, -71.352, 2
1, 20-Mar, 42.165, -71.352, 1
1, 20-Mar, 42.15, -71.352, 3
1, 20-Mar, 42.119, -71.352, 1
1, 20-Mar, 41.873, -71.352, 1
1, 20-Mar, 42.733, -71.332, 1
1, 20-Mar, 42.702, -71.332, 1
1, 20-Mar, 42.641, -71.332, 2
1, 20-Mar, 42.625, -71.332, 5
1, 20-Mar, 42.61, -71.332, 4
1, 20-Mar, 42.595, -71.332, 2
1, 20-Mar, 42.579, -71.332, 8
1, 20-Mar, 42.564, -71.332, 10
1, 20-Mar, 42.549, -71.332, 4
1, 20-Mar, 42.503, -71.332, 1
1, 20-Mar, 42.457, -71.332, 1
1, 20-Mar, 42.349, -71.332, 1
1, 20-Mar, 42.242, -71.332, 1
1, 20-Mar, 42.18, -71.332, 1
1, 20-Mar, 42.165, -71.332, 3
1, 20-Mar, 42.119, -71.332, 2
1, 20-Mar, 42.104, -71.332, 5
1, 20-Mar, 41.873, -71.332, 1
1, 20-Mar, 42.641, -71.311, 4
1, 20-Mar, 42.61, -71.311, 7
1, 20-Mar, 42.595, -71.311, 3
1, 20-Mar, 42.579, -71.311, 6
1, 20-Mar, 42.549, -71.311, 3
1, 20-Mar, 42.533, -71.311, 1
1, 20-Mar, 42.395, -71.311, 1
1, 20-Mar, 42.134, -71.311, 1
1, 20-Mar, 42.119, -71.311, 6
1, 20-Mar, 42.104, -71.311, 4
1, 20-Mar, 42.088, -71.311, 8
1, 20-Mar, 42.042, -71.311, 1
1, 20-Mar, 42.917, -71.291, 2
1, 20-Mar, 42.671, -71.291, 1
1, 20-Mar, 42.656, -71.291, 1
1, 20-Mar, 42.641, -71.291, 3
1, 20-Mar, 42.61, -71.291, 1
1, 20-Mar, 42.579, -71.291, 5
1, 20-Mar, 42.564, -71.291, 1
1, 20-Mar, 42.549, -71.291, 4
1, 20-Mar, 42.533, -71.291, 3
1, 20-Mar, 42.518, -71.291, 1
1, 20-Mar, 42.503, -71.291, 2
1, 20-Mar, 42.457, -71.291, 1
1, 20-Mar, 42.441, -71.291, 1
1, 20-Mar, 42.426, -71.291, 1
1, 20-Mar, 42.38, -71.291, 2
1, 20-Mar, 42.364, -71.291, 4
1, 20-Mar, 42.288, -71.291, 1
1, 20-Mar, 42.272, -71.291, 1
1, 20-Mar, 42.134, -71.291, 4
1, 20-Mar, 42.119, -71.291, 25
1, 20-Mar, 42.104, -71.291, 10
1, 20-Mar, 42.088, -71.291, 7
1, 20-Mar, 42.073, -71.291, 1
1, 20-Mar, 41.996, -71.291, 1
1, 20-Mar, 42.671, -71.27, 2
1, 20-Mar, 42.656, -71.27, 3
1, 20-Mar, 42.641, -71.27, 1
1, 20-Mar, 42.61, -71.27, 1
1, 20-Mar, 42.564, -71.27, 4
1, 20-Mar, 42.549, -71.27, 3
1, 20-Mar, 42.518, -71.27, 3
1, 20-Mar, 42.487, -71.27, 1
1, 20-Mar, 42.395, -71.27, 1
1, 20-Mar, 42.15, -71.27, 1
1, 20-Mar, 42.134, -71.27, 2
1, 20-Mar, 42.119, -71.27, 4
1, 20-Mar, 42.073, -71.27, 2
1, 20-Mar, 42.058, -71.27, 1
1, 20-Mar, 41.981, -71.27, 1
1, 20-Mar, 41.781, -71.27, 1
1, 20-Mar, 41.735, -71.27, 1
1, 20-Mar, 41.72, -71.27, 2
1, 20-Mar, 42.656, -71.25, 1
1, 20-Mar, 42.641, -71.25, 2
1, 20-Mar, 42.61, -71.25, 6
1, 20-Mar, 42.595, -71.25, 2
1, 20-Mar, 42.579, -71.25, 1
1, 20-Mar, 42.549, -71.25, 1
1, 20-Mar, 42.518, -71.25, 2
1, 20-Mar, 42.487, -71.25, 2
1, 20-Mar, 42.395, -71.25, 2
1, 20-Mar, 42.334, -71.25, 2
1, 20-Mar, 42.318, -71.25, 1
1, 20-Mar, 42.303, -71.25, 1
1, 20-Mar, 42.288, -71.25, 1
1, 20-Mar, 42.119, -71.25, 6
1, 20-Mar, 42.104, -71.25, 1
1, 20-Mar, 42.088, -71.25, 1
1, 20-Mar, 42.012, -71.25, 1
1, 20-Mar, 41.751, -71.25, 2
1, 20-Mar, 41.72, -71.25, 1
1, 20-Mar, 41.689, -71.25, 1
1, 20-Mar, 42.717, -71.229, 5
1, 20-Mar, 42.671, -71.229, 1
1, 20-Mar, 42.625, -71.229, 1
1, 20-Mar, 42.61, -71.229, 1
1, 20-Mar, 42.579, -71.229, 1
1, 20-Mar, 42.564, -71.229, 1
1, 20-Mar, 42.518, -71.229, 4
1, 20-Mar, 42.41, -71.229, 3
1, 20-Mar, 42.38, -71.229, 1
1, 20-Mar, 42.088, -71.229, 2
1, 20-Mar, 42.058, -71.229, 1
1, 20-Mar, 42.027, -71.229, 1
1, 20-Mar, 42.012, -71.229, 3
1, 20-Mar, 41.904, -71.229, 1
1, 20-Mar, 41.781, -71.229, 1
1, 20-Mar, 41.766, -71.229, 6
1, 20-Mar, 41.751, -71.229, 3
1, 20-Mar, 42.641, -71.209, 1
1, 20-Mar, 42.61, -71.209, 1
1, 20-Mar, 42.564, -71.209, 5
1, 20-Mar, 42.549, -71.209, 5
1, 20-Mar, 42.503, -71.209, 1
1, 20-Mar, 42.472, -71.209, 1
1, 20-Mar, 42.441, -71.209, 2
1, 20-Mar, 42.426, -71.209, 1
1, 20-Mar, 42.41, -71.209, 1
1, 20-Mar, 42.38, -71.209, 3
1, 20-Mar, 42.364, -71.209, 8
1, 20-Mar, 42.349, -71.209, 8
1, 20-Mar, 42.318, -71.209, 2
1, 20-Mar, 42.15, -71.209, 1
1, 20-Mar, 42.104, -71.209, 1
1, 20-Mar, 42.088, -71.209, 1
1, 20-Mar, 42.625, -71.188, 1
1, 20-Mar, 42.549, -71.188, 1
1, 20-Mar, 42.472, -71.188, 1
1, 20-Mar, 42.457, -71.188, 1
1, 20-Mar, 42.426, -71.188, 1
1, 20-Mar, 42.41, -71.188, 1
1, 20-Mar, 42.395, -71.188, 1
1, 20-Mar, 42.38, -71.188, 1
1, 20-Mar, 42.349, -71.188, 1
1, 20-Mar, 42.15, -71.188, 1
1, 20-Mar, 42.104, -71.188, 1
1, 20-Mar, 42.088, -71.188, 1
1, 20-Mar, 41.751, -71.188, 1
1, 20-Mar, 41.705, -71.188, 1
1, 20-Mar, 41.474, -71.188, 2
1, 20-Mar, 41.459, -71.188, 1
1, 20-Mar, 42.794, -71.168, 1
1, 20-Mar, 42.641, -71.168, 1
1, 20-Mar, 42.457, -71.168, 1
1, 20-Mar, 42.426, -71.168, 1
1, 20-Mar, 42.41, -71.168, 1
1, 20-Mar, 42.395, -71.168, 1
1, 20-Mar, 42.364, -71.168, 2
1, 20-Mar, 42.303, -71.168, 1
1, 20-Mar, 42.165, -71.168, 1
1, 20-Mar, 42.15, -71.168, 3
1, 20-Mar, 41.812, -71.168, 1
1, 20-Mar, 41.659, -71.168, 3
1, 20-Mar, 41.613, -71.168, 1
1, 20-Mar, 42.717, -71.147, 1
1, 20-Mar, 42.641, -71.147, 2
1, 20-Mar, 42.625, -71.147, 1
1, 20-Mar, 42.61, -71.147, 1
1, 20-Mar, 42.487, -71.147, 2
1, 20-Mar, 42.41, -71.147, 6
1, 20-Mar, 42.364, -71.147, 2
1, 20-Mar, 42.288, -71.147, 1
1, 20-Mar, 42.211, -71.147, 1
1, 20-Mar, 42.196, -71.147, 4
1, 20-Mar, 41.781, -71.147, 2
1, 20-Mar, 41.735, -71.147, 1
1, 20-Mar, 41.643, -71.147, 1
1, 20-Mar, 41.628, -71.147, 1
1, 20-Mar, 41.613, -71.147, 1
1, 20-Mar, 42.763, -71.127, 1
1, 20-Mar, 42.748, -71.127, 1
1, 20-Mar, 42.717, -71.127, 2
1, 20-Mar, 42.702, -71.127, 3
1, 20-Mar, 42.656, -71.127, 1
1, 20-Mar, 42.641, -71.127, 3
1, 20-Mar, 42.625, -71.127, 4
1, 20-Mar, 42.61, -71.127, 1
1, 20-Mar, 42.503, -71.127, 6
1, 20-Mar, 42.441, -71.127, 1
1, 20-Mar, 42.426, -71.127, 4
1, 20-Mar, 42.395, -71.127, 7
1, 20-Mar, 42.38, -71.127, 3
1, 20-Mar, 42.364, -71.127, 8
1, 20-Mar, 42.349, -71.127, 2
1, 20-Mar, 42.318, -71.127, 1
1, 20-Mar, 42.104, -71.127, 1
1, 20-Mar, 41.812, -71.127, 1
1, 20-Mar, 41.781, -71.127, 1
1, 20-Mar, 41.735, -71.127, 1
1, 20-Mar, 41.613, -71.127, 1
1, 20-Mar, 42.733, -71.106, 1
1, 20-Mar, 42.641, -71.106, 6
1, 20-Mar, 42.595, -71.106, 1
1, 20-Mar, 42.549, -71.106, 1
1, 20-Mar, 42.487, -71.106, 2
1, 20-Mar, 42.426, -71.106, 3
1, 20-Mar, 42.41, -71.106, 4
1, 20-Mar, 42.395, -71.106, 3
1, 20-Mar, 42.38, -71.106, 5
1, 20-Mar, 42.364, -71.106, 19
1, 20-Mar, 42.349, -71.106, 5
1, 20-Mar, 42.334, -71.106, 6
1, 20-Mar, 42.318, -71.106, 8
1, 20-Mar, 42.303, -71.106, 5
1, 20-Mar, 42.288, -71.106, 1
1, 20-Mar, 42.073, -71.106, 1
1, 20-Mar, 42.058, -71.106, 1
1, 20-Mar, 42.748, -71.086, 1
1, 20-Mar, 42.733, -71.086, 1
1, 20-Mar, 42.579, -71.086, 1
1, 20-Mar, 42.564, -71.086, 1
1, 20-Mar, 42.549, -71.086, 1
1, 20-Mar, 42.487, -71.086, 1
1, 20-Mar, 42.426, -71.086, 3
1, 20-Mar, 42.41, -71.086, 4
1, 20-Mar, 42.395, -71.086, 6
1, 20-Mar, 42.38, -71.086, 9
1, 20-Mar, 42.364, -71.086, 21
1, 20-Mar, 42.349, -71.086, 7
1, 20-Mar, 42.334, -71.086, 3
1, 20-Mar, 42.318, -71.086, 2
1, 20-Mar, 42.272, -71.086, 2
1, 20-Mar, 42.211, -71.086, 1
1, 20-Mar, 42.058, -71.086, 1
1, 20-Mar, 41.812, -71.086, 2
1, 20-Mar, 41.766, -71.086, 1
1, 20-Mar, 41.628, -71.086, 1
1, 20-Mar, 42.763, -71.065, 1
1, 20-Mar, 42.671, -71.065, 3
1, 20-Mar, 42.549, -71.065, 1
1, 20-Mar, 42.426, -71.065, 3
1, 20-Mar, 42.41, -71.065, 3
1, 20-Mar, 42.395, -71.065, 2
1, 20-Mar, 42.38, -71.065, 6
1, 20-Mar, 42.364, -71.065, 12
1, 20-Mar, 42.349, -71.065, 2
1, 20-Mar, 42.318, -71.065, 1
1, 20-Mar, 42.303, -71.065, 2
1, 20-Mar, 42.288, -71.065, 2
1, 20-Mar, 42.165, -71.065, 1
1, 20-Mar, 41.996, -71.065, 1
1, 20-Mar, 41.812, -71.065, 1
1, 20-Mar, 42.886, -71.045, 2
1, 20-Mar, 42.748, -71.045, 2
1, 20-Mar, 42.733, -71.045, 1
1, 20-Mar, 42.717, -71.045, 3
1, 20-Mar, 42.687, -71.045, 1
1, 20-Mar, 42.671, -71.045, 1
1, 20-Mar, 42.656, -71.045, 2
1, 20-Mar, 42.61, -71.045, 5
1, 20-Mar, 42.518, -71.045, 3
1, 20-Mar, 42.503, -71.045, 1
1, 20-Mar, 42.41, -71.045, 5
1, 20-Mar, 42.395, -71.045, 2
1, 20-Mar, 42.38, -71.045, 5
1, 20-Mar, 42.364, -71.045, 5
1, 20-Mar, 42.349, -71.045, 1
1, 20-Mar, 42.318, -71.045, 2
1, 20-Mar, 42.303, -71.045, 4
1, 20-Mar, 42.242, -71.045, 1
1, 20-Mar, 42.211, -71.045, 1
1, 20-Mar, 42.104, -71.045, 4
1, 20-Mar, 41.843, -71.045, 1
1, 20-Mar, 42.763, -71.024, 1
1, 20-Mar, 42.733, -71.024, 2
1, 20-Mar, 42.717, -71.024, 3
1, 20-Mar, 42.702, -71.024, 2
1, 20-Mar, 42.533, -71.024, 3
1, 20-Mar, 42.441, -71.024, 1
1, 20-Mar, 42.426, -71.024, 2
1, 20-Mar, 42.395, -71.024, 1
1, 20-Mar, 42.38, -71.024, 2
1, 20-Mar, 42.364, -71.024, 2
1, 20-Mar, 42.211, -71.024, 3
1, 20-Mar, 41.843, -71.024, 4
1, 20-Mar, 41.72, -71.024, 2
1, 20-Mar, 42.825, -71.004, 1
1, 20-Mar, 42.809, -71.004, 2
1, 20-Mar, 42.717, -71.004, 1
1, 20-Mar, 42.702, -71.004, 2
1, 20-Mar, 42.687, -71.004, 1
1, 20-Mar, 42.671, -71.004, 2
1, 20-Mar, 42.641, -71.004, 1
1, 20-Mar, 42.518, -71.004, 1
1, 20-Mar, 42.349, -71.004, 1
1, 20-Mar, 42.226, -71.004, 1
1, 20-Mar, 41.873, -71.004, 1
1, 20-Mar, 42.809, -70.983, 1
1, 20-Mar, 42.794, -70.983, 1
1, 20-Mar, 42.717, -70.983, 5
1, 20-Mar, 42.702, -70.983, 2
1, 20-Mar, 42.687, -70.983, 1
1, 20-Mar, 42.671, -70.983, 5
1, 20-Mar, 42.656, -70.983, 1
1, 20-Mar, 42.625, -70.983, 1
1, 20-Mar, 42.395, -70.983, 2
1, 20-Mar, 42.38, -70.983, 1
1, 20-Mar, 42.226, -70.983, 2
1, 20-Mar, 41.659, -70.983, 1
1, 20-Mar, 42.825, -70.963, 1
1, 20-Mar, 42.687, -70.963, 3
1, 20-Mar, 42.671, -70.963, 8
1, 20-Mar, 42.656, -70.963, 5
1, 20-Mar, 42.564, -70.963, 2
1, 20-Mar, 42.487, -70.963, 1
1, 20-Mar, 42.104, -70.963, 2
1, 20-Mar, 41.904, -70.963, 2
1, 20-Mar, 41.843, -70.963, 1
1, 20-Mar, 41.827, -70.963, 1
1, 20-Mar, 42.733, -70.942, 2
1, 20-Mar, 42.702, -70.942, 1
1, 20-Mar, 42.687, -70.942, 3
1, 20-Mar, 42.671, -70.942, 2
1, 20-Mar, 42.503, -70.942, 1
1, 20-Mar, 42.487, -70.942, 4
1, 20-Mar, 41.889, -70.942, 3
1, 20-Mar, 41.873, -70.942, 1
1, 20-Mar, 41.827, -70.942, 1
1, 20-Mar, 42.671, -70.922, 1
1, 20-Mar, 42.656, -70.922, 2
1, 20-Mar, 42.472, -70.922, 7
1, 20-Mar, 41.996, -70.922, 1
1, 20-Mar, 41.981, -70.922, 1
1, 20-Mar, 41.827, -70.922, 5
1, 20-Mar, 41.812, -70.922, 1
1, 20-Mar, 41.797, -70.922, 2
1, 20-Mar, 42.641, -70.901, 1
1, 20-Mar, 42.625, -70.901, 1
1, 20-Mar, 42.487, -70.901, 4
1, 20-Mar, 41.95, -70.901, 1
1, 20-Mar, 41.843, -70.901, 1
1, 20-Mar, 42.733, -70.88, 1
1, 20-Mar, 42.702, -70.88, 1
1, 20-Mar, 42.027, -70.88, 1
1, 20-Mar, 41.965, -70.88, 1
1, 20-Mar, 42.825, -70.86, 1
1, 20-Mar, 42.809, -70.86, 1
1, 20-Mar, 42.027, -70.86, 1
1, 20-Mar, 41.981, -70.86, 1
1, 20-Mar, 41.751, -70.86, 3
1, 20-Mar, 42.825, -70.839, 1
1, 20-Mar, 42.717, -70.839, 1
1, 20-Mar, 42.042, -70.839, 1
1, 20-Mar, 41.981, -70.839, 1
1, 20-Mar, 41.965, -70.839, 3
1, 20-Mar, 41.95, -70.839, 5
1, 20-Mar, 41.889, -70.839, 1
1, 20-Mar, 41.873, -70.839, 2
1, 20-Mar, 42.763, -70.819, 1
1, 20-Mar, 42.656, -70.819, 3
1, 20-Mar, 42.042, -70.819, 4
1, 20-Mar, 41.965, -70.819, 5
1, 20-Mar, 41.751, -70.819, 1
1, 20-Mar, 41.735, -70.819, 1
1, 20-Mar, 42.748, -70.798, 2
1, 20-Mar, 42.579, -70.798, 1
1, 20-Mar, 41.996, -70.798, 1
1, 20-Mar, 41.981, -70.798, 3
1, 20-Mar, 41.965, -70.798, 4
1, 20-Mar, 41.95, -70.798, 3
1, 20-Mar, 41.935, -70.798, 1
1, 20-Mar, 41.812, -70.798, 1
1, 20-Mar, 42.18, -70.778, 1
1, 20-Mar, 42.165, -70.778, 2
1, 20-Mar, 42.042, -70.778, 1
1, 20-Mar, 41.996, -70.778, 1
1, 20-Mar, 41.981, -70.778, 1
1, 20-Mar, 41.965, -70.778, 1
1, 20-Mar, 41.95, -70.778, 3
1, 20-Mar, 41.935, -70.778, 3
1, 20-Mar, 41.919, -70.778, 1
1, 20-Mar, 42.625, -70.757, 2
1, 20-Mar, 42.211, -70.757, 3
1, 20-Mar, 41.935, -70.757, 2
1, 20-Mar, 41.919, -70.737, 2
1, 20-Mar, 41.935, -70.716, 1
1, 20-Mar, 41.95, -70.696, 2
1, 20-Mar, 41.935, -70.675, 1
1, 20-Mar, 41.843, -70.655, 1
1, 20-Mar, 41.628, -70.634, 1
1, 20-Mar, 41.766, -70.552, 1
1, 20-Mar, 41.751, -70.552, 1
1, 20-Mar, 41.735, -70.45, 1
1, 20-Mar, 41.674, -70.429, 4
1, 20-Mar, 41.735, -70.347, 1
1, 20-Mar, 41.72, -70.347, 1
1, 20-Mar, 41.689, -70.306, 1
1, 20-Mar, 41.705, -70.285, 1
1, 20-Mar, 41.705, -70.265, 2
1, 20-Mar, 41.689, -70.265, 1
1, 20-Mar, 41.659, -70.265, 1
1, 20-Mar, 41.689, -70.244, 1
1, 20-Mar, 41.674, -70.244, 1
1, 20-Mar, 41.735, -70.224, 1
1, 20-Mar, 41.705, -70.224, 2
1, 20-Mar, 41.659, -70.224, 1
1, 20-Mar, 41.72, -70.203, 1
1, 20-Mar, 41.689, -70.203, 1
1, 20-Mar, 41.705, -70.183, 1
1, 20-Mar, 41.751, -70.162, 1
1, 20-Mar, 41.735, -70.162, 1
1, 20-Mar, 41.659, -70.162, 1
1, 20-Mar, 41.72, -70.142, 1
1, 20-Mar, 41.689, -70.142, 2
1, 20-Mar, 41.72, -70.121, 1
1, 20-Mar, 41.705, -70.121, 1
1, 20-Mar, 41.689, -70.121, 3
1, 20-Mar, 41.674, -70.101, 1
1, 20-Mar, 41.659, -70.101, 1
1, 20-Mar, 41.766, -70.019, 1
1, 20-Mar, 41.843, -69.998, 1
1, 20-Mar, 41.873, -69.978, 1
1, 20-Mar, 41.781, -69.957, 1
2, 14-Mar, 42.242, -73.527, 1
2, 14-Mar, 42.426, -73.343, 1
2, 14-Mar, 42.61, -73.281, 1
2, 14-Mar, 42.41, -73.24, 1
2, 14-Mar, 42.441, -73.219, 1
2, 14-Mar, 42.395, -73.178, 1
2, 14-Mar, 42.38, -73.178, 1
2, 14-Mar, 42.165, -73.137, 1
2, 14-Mar, 42.932, -72.932, 1
2, 14-Mar, 42.441, -72.029, 1
2, 14-Mar, 42.196, -71.865, 1
2, 14-Mar, 42.656, -71.64, 1
2, 14-Mar, 42.549, -71.619, 2
2, 14-Mar, 42.503, -71.619, 1
2, 14-Mar, 42.426, -71.537, 1
2, 14-Mar, 42.288, -71.517, 1
2, 14-Mar, 42.687, -71.496, 1
2, 14-Mar, 42.579, -71.496, 1
2, 14-Mar, 42.702, -71.455, 1
2, 14-Mar, 42.318, -71.455, 1
2, 14-Mar, 42.625, -71.434, 1
2, 14-Mar, 42.641, -71.414, 1
2, 14-Mar, 42.595, -71.414, 1
2, 14-Mar, 42.579, -71.414, 1
2, 14-Mar, 42.518, -71.414, 1
2, 14-Mar, 42.702, -71.393, 1
2, 14-Mar, 42.549, -71.393, 1
2, 14-Mar, 42.61, -71.373, 1
2, 14-Mar, 42.564, -71.373, 1
2, 14-Mar, 42.549, -71.373, 1
2, 14-Mar, 42.518, -71.373, 1
2, 14-Mar, 42.395, -71.373, 1
2, 14-Mar, 42.088, -71.373, 1
2, 14-Mar, 42.564, -71.352, 3
2, 14-Mar, 42.134, -71.352, 1
2, 14-Mar, 42.671, -71.332, 1
2, 14-Mar, 42.61, -71.332, 1
2, 14-Mar, 42.595, -71.332, 1
2, 14-Mar, 42.579, -71.332, 1
2, 14-Mar, 42.564, -71.332, 3
2, 14-Mar, 42.518, -71.332, 1
2, 14-Mar, 42.119, -71.332, 1
2, 14-Mar, 42.088, -71.332, 1
2, 14-Mar, 42.61, -71.311, 1
2, 14-Mar, 42.579, -71.311, 1
2, 14-Mar, 42.441, -71.311, 1
2, 14-Mar, 42.364, -71.311, 1
2, 14-Mar, 42.119, -71.311, 1
2, 14-Mar, 42.088, -71.311, 2
2, 14-Mar, 42.564, -71.291, 2
2, 14-Mar, 42.549, -71.291, 1
2, 14-Mar, 42.518, -71.291, 1
2, 14-Mar, 42.119, -71.291, 4
2, 14-Mar, 42.104, -71.291, 1
2, 14-Mar, 42.088, -71.291, 1
2, 14-Mar, 42.027, -71.291, 1
2, 14-Mar, 42.61, -71.27, 1
2, 14-Mar, 42.441, -71.27, 1
2, 14-Mar, 42.119, -71.27, 2
2, 14-Mar, 42.917, -71.25, 1
2, 14-Mar, 42.702, -71.25, 2
2, 14-Mar, 42.564, -71.25, 2
2, 14-Mar, 42.549, -71.25, 1
2, 14-Mar, 42.533, -71.25, 1
2, 14-Mar, 42.457, -71.25, 1
2, 14-Mar, 42.165, -71.25, 1
2, 14-Mar, 42.134, -71.25, 1
2, 14-Mar, 42.119, -71.25, 2
2, 14-Mar, 42.549, -71.229, 1
2, 14-Mar, 42.349, -71.229, 1
2, 14-Mar, 42.134, -71.229, 1
2, 14-Mar, 42.595, -71.209, 1
2, 14-Mar, 42.533, -71.209, 1
2, 14-Mar, 42.503, -71.188, 1
2, 14-Mar, 42.257, -71.188, 1
2, 14-Mar, 42.073, -71.188, 1
2, 14-Mar, 42.779, -71.168, 1
2, 14-Mar, 42.564, -71.168, 1
2, 14-Mar, 42.426, -71.168, 2
2, 14-Mar, 42.303, -71.168, 1
2, 14-Mar, 42.104, -71.168, 1
2, 14-Mar, 42.395, -71.147, 1
2, 14-Mar, 42.364, -71.147, 1
2, 14-Mar, 42.334, -71.147, 1
2, 14-Mar, 42.318, -71.147, 1
2, 14-Mar, 42.395, -71.127, 1
2, 14-Mar, 42.38, -71.127, 1
2, 14-Mar, 42.364, -71.127, 3
2, 14-Mar, 42.349, -71.127, 1
2, 14-Mar, 42.687, -71.106, 1
2, 14-Mar, 42.579, -71.106, 1
2, 14-Mar, 42.364, -71.106, 1
2, 14-Mar, 42.196, -71.106, 1
2, 14-Mar, 42.426, -71.086, 1
2, 14-Mar, 42.395, -71.086, 1
2, 14-Mar, 42.38, -71.086, 4
2, 14-Mar, 42.288, -71.086, 1
2, 14-Mar, 42.364, -71.065, 1
2, 14-Mar, 42.318, -71.065, 1
2, 14-Mar, 42.457, -71.024, 1
2, 14-Mar, 42.349, -71.024, 1
2, 14-Mar, 42.687, -70.983, 1
2, 14-Mar, 42.518, -70.901, 1
4, 17-Mar, 42.119, -71.311, 1
4, 18-Mar, 42.119, -71.311, 1
4, 20-Mar, 42.518, -71.414, 1
4, 20-Mar, 42.119, -71.311, 1
4, 21-Mar, 42.518, -71.414, 1
4, 21-Mar, 42.119, -71.311, 1
